Bus Stop,Nearest Metro/Tram Stop,Distance (meters)
"Bus Stop (13.020267, 77.50799482)","Metro/Tram Stop (12.980531, 77.7088952)",636.0969820085242
"Bus Stop (13.02494452, 77.51095497)","Metro/Tram Stop (12.980531, 77.7088952)",503.6637666346745
"Bus Stop (13.02658224, 77.51472006)","Metro/Tram Stop (12.980531, 77.7088952)",907.289965389005
"Bus Stop (13.02859536, 77.51956862)","Metro/Tram Stop (12.980531, 77.7088952)",884.1728234622321
"Bus Stop (13.03500205, 77.51791118)","Metro/Tram Stop (12.980531, 77.7088952)",521.9941340443149
"Bus Stop (13.03962531, 77.5182292)","Metro/Tram Stop (12.980531, 77.7088952)",164.3314277825824
"Bus Stop (13.04299089, 77.5124183)","Metro/Tram Stop (12.980531, 77.7088952)",28.26773882063144
"Bus Stop (13.0460511, 77.50749186)","Metro/Tram Stop (12.980531, 77.7088952)",628.8503069862537
"Bus Stop (13.05110028, 77.50769846)","Metro/Tram Stop (12.980531, 77.7088952)",888.8750024787834
"Bus Stop (13.05625177, 77.5073039)","Metro/Tram Stop (12.980531, 77.7088952)",1200.131001130509
"Bus Stop (13.063843, 77.505073)","Metro/Tram Stop (12.980531, 77.7088952)",1687.2558214099881
"Bus Stop (13.06686905, 77.50324138)","Metro/Tram Stop (12.980531, 77.7088952)",1333.5261743385247
"Bus Stop (13.07345882, 77.5030844)","Metro/Tram Stop (12.980531, 77.7088952)",604.762597419827
"Bus Stop (13.07550668, 77.50461163)","Metro/Tram Stop (12.980531, 77.7088952)",431.9785669458591
"Bus Stop (13.08190346, 77.50021619)","Metro/Tram Stop (12.980531, 77.7088952)",424.07084649745957
"Bus Stop (12.95521833, 77.68778156)","Metro/Tram Stop (12.980531, 77.7088952)",2811.282445120564
"Bus Stop (12.95643585, 77.69509886)","Metro/Tram Stop (12.980531, 77.7088952)",2158.713012573772
"Bus Stop (12.95693, 77.70178)","Metro/Tram Stop (12.980531, 77.7088952)",1437.5276687084915
"Bus Stop (12.95647795, 77.70905589)","Metro/Tram Stop (12.980531, 77.7088952)",717.8023738476451
"Bus Stop (12.95823549, 77.71556402)","Metro/Tram Stop (12.980531, 77.7088952)",207.2866474519095
"Bus Stop (12.96110351, 77.71645795)","Metro/Tram Stop (12.980531, 77.7088952)",234.73813358074872
"Bus Stop (12.96515566, 77.71824962)","Metro/Tram Stop (12.980531, 77.7088952)",699.0507733937226
"Bus Stop (12.97818371, 77.71143002)","Metro/Tram Stop (12.980531, 77.7088952)",378.2407466480477
"Bus Stop (12.97771912, 77.71502449)","Metro/Tram Stop (12.980531, 77.7088952)",14.873135810461584
"Bus Stop (12.97665685, 77.72678427)","Metro/Tram Stop (12.980531, 77.7088952)",156.33740899247076
"Bus Stop (12.98366077, 77.72846117)","Metro/Tram Stop (12.980531, 77.7088952)",232.04853956406885
"Bus Stop (12.987941, 77.73373961)","Metro/Tram Stop (12.980531, 77.7088952)",389.30891028430216
"Bus Stop (12.98763917, 77.73737274)","Metro/Tram Stop (12.980531, 77.7088952)",8.433439670947458
"Bus Stop (12.98535343, 77.74798868)","Metro/Tram Stop (12.980531, 77.7088952)",179.06125054836005
"Bus Stop (12.98260711, 77.75221137)","Metro/Tram Stop (12.980531, 77.7088952)",577.289188136906
"Bus Stop (12.96934503, 77.74999166)","Metro/Tram Stop (12.980531, 77.7088952)",280.37211469453445
"Bus Stop (12.95695765, 77.74543921)","Metro/Tram Stop (12.980531, 77.7088952)",1719.7880964496226
"Bus Stop (12.9569131, 77.73978427)","Metro/Tram Stop (12.980531, 77.7088952)",1985.7244549705333
"Bus Stop (12.95604268, 77.73068212)","Metro/Tram Stop (12.980531, 77.7088952)",1787.9494390501345
"Bus Stop (12.95571269, 77.72050289)","Metro/Tram Stop (12.980531, 77.7088952)",783.258586730062
"Bus Stop (12.95582602, 77.71367471)","Metro/Tram Stop (12.980531, 77.7088952)",463.26058906022223
"Bus Stop (12.91140972, 77.57413776)","Metro/Tram Stop (12.980531, 77.7088952)",425.09801240534574
"Bus Stop (12.91088501, 77.57893941)","Metro/Tram Stop (12.980531, 77.7088952)",732.5409563861649
"Bus Stop (12.90561058, 77.56904369)","Metro/Tram Stop (12.980531, 77.7088952)",431.42601439449726
"Bus Stop (12.90753393, 77.5713144)","Metro/Tram Stop (12.980531, 77.7088952)",194.7121526447774
"Bus Stop (12.9182, 77.5733)","Metro/Tram Stop (12.980531, 77.7088952)",330.5974820999119
"Bus Stop (12.91381017, 77.56743085)","Metro/Tram Stop (12.980531, 77.7088952)",620.7609291895268
"Bus Stop (12.90942179, 77.56539382)","Metro/Tram Stop (12.980531, 77.7088952)",148.74758228860242
"Bus Stop (12.90516488, 77.56271685)","Metro/Tram Stop (12.980531, 77.7088952)",515.0320794579858
"Bus Stop (12.902954, 77.561565)","Metro/Tram Stop (12.980531, 77.7088952)",673.4517432206742
"Bus Stop (12.90086, 77.55987)","Metro/Tram Stop (12.980531, 77.7088952)",386.11061822417656
"Bus Stop (12.89887542, 77.55831004)","Metro/Tram Stop (12.980531, 77.7088952)",153.57810161553232
"Bus Stop (12.89635822, 77.55210978)","Metro/Tram Stop (12.980531, 77.7088952)",593.0418454542589
"Bus Stop (12.97152762, 77.60672572)","Metro/Tram Stop (12.980531, 77.7088952)",290.87851456019274
"Bus Stop (12.96580821, 77.60687003)","Metro/Tram Stop (12.980531, 77.7088952)",365.2191767462287
"Bus Stop (12.96347424, 77.60682366)","Metro/Tram Stop (12.980531, 77.7088952)",504.73577782874526
"Bus Stop (12.95249647, 77.60487302)","Metro/Tram Stop (12.980531, 77.7088952)",815.5423023789174
"Bus Stop (12.94455123, 77.60283669)","Metro/Tram Stop (12.980531, 77.7088952)",929.4857952287684
"Bus Stop (12.93557206, 77.60149512)","Metro/Tram Stop (12.980531, 77.7088952)",371.4662088597419
"Bus Stop (12.92576465, 77.60048317)","Metro/Tram Stop (12.980531, 77.7088952)",797.012536262169
"Bus Stop (12.91949205, 77.60016424)","Metro/Tram Stop (12.980531, 77.7088952)",110.24373324057913
"Bus Stop (12.91394365, 77.60012383)","Metro/Tram Stop (12.980531, 77.7088952)",307.34177262366615
"Bus Stop (12.90830179, 77.60039072)","Metro/Tram Stop (12.980531, 77.7088952)",932.1264354072733
"Bus Stop (12.9007721, 77.60115104)","Metro/Tram Stop (12.980531, 77.7088952)",568.3787424817979
"Bus Stop (12.89651799, 77.60008346)","Metro/Tram Stop (12.980531, 77.7088952)",242.73522578082915
"Bus Stop (12.8902041, 77.5981027)","Metro/Tram Stop (12.980531, 77.7088952)",754.4391936266196
"Bus Stop (12.887442, 77.597034)","Metro/Tram Stop (12.980531, 77.7088952)",1073.4374231089967
"Bus Stop (12.88070285, 77.5959377)","Metro/Tram Stop (12.980531, 77.7088952)",1327.0108386825425
"Bus Stop (12.874185, 77.594659)","Metro/Tram Stop (12.980531, 77.7088952)",877.6835396159476
"Bus Stop (12.87119325, 77.5936447)","Metro/Tram Stop (12.980531, 77.7088952)",868.4989018472368
"Bus Stop (12.86628369, 77.59193714)","Metro/Tram Stop (12.980531, 77.7088952)",1090.9123354880196
"Bus Stop (12.86195091, 77.59047392)","Metro/Tram Stop (12.980531, 77.7088952)",904.5635475352461
"Bus Stop (12.8551655, 77.58881403)","Metro/Tram Stop (12.980531, 77.7088952)",1163.1469622948948
"Bus Stop (12.85057711, 77.58843441)","Metro/Tram Stop (12.980531, 77.7088952)",1578.2802054970962
"Bus Stop (12.84642508, 77.5883265)","Metro/Tram Stop (12.980531, 77.7088952)",2000.1796089714219
"Bus Stop (12.84146763, 77.58861309)","Metro/Tram Stop (12.980531, 77.7088952)",2533.0286420133125
"Bus Stop (12.83543, 77.58912)","Metro/Tram Stop (12.980531, 77.7088952)",3193.4702477644514
"Bus Stop (12.83260399, 77.58909187)","Metro/Tram Stop (12.980531, 77.7088952)",3497.6821728571676
"Bus Stop (12.83053139, 77.5881611)","Metro/Tram Stop (12.980531, 77.7088952)",3703.415111684715
"Bus Stop (12.82564977, 77.58632219)","Metro/Tram Stop (12.980531, 77.7088952)",4211.046533969051
"Bus Stop (12.81564763, 77.58317322)","Metro/Tram Stop (12.980531, 77.7088952)",5295.658753736365
"Bus Stop (12.81364433, 77.58101253)","Metro/Tram Stop (12.980531, 77.7088952)",5518.170063595669
"Bus Stop (12.80572254, 77.57900176)","Metro/Tram Stop (12.980531, 77.7088952)",6402.773780946745
"Bus Stop (12.80064982, 77.57781608)","Metro/Tram Stop (12.980531, 77.7088952)",6970.948639702967
"Bus Stop (12.97910733, 77.51068933)","Metro/Tram Stop (12.980531, 77.7088952)",1395.2013764064322
"Bus Stop (12.9724246, 77.50790019)","Metro/Tram Stop (12.980531, 77.7088952)",941.8276966206146
"Bus Stop (12.9667717, 77.50503483)","Metro/Tram Stop (12.980531, 77.7088952)",933.1097499664602
"Bus Stop (12.9602592, 77.50497281)","Metro/Tram Stop (12.980531, 77.7088952)",1097.849906599139
"Bus Stop (12.96094557, 77.5097237)","Metro/Tram Stop (12.980531, 77.7088952)",870.330403158272
"Bus Stop (12.95807311, 77.50991486)","Metro/Tram Stop (12.980531, 77.7088952)",1127.3118683373984
"Bus Stop (12.95693232, 77.51583147)","Metro/Tram Stop (12.980531, 77.7088952)",1134.081642637049
"Bus Stop (12.95969765, 77.51977512)","Metro/Tram Stop (12.980531, 77.7088952)",989.3986506673618
"Bus Stop (12.95937685, 77.52165055)","Metro/Tram Stop (12.980531, 77.7088952)",1142.0823481960113
"Bus Stop (12.9583007, 77.52649907)","Metro/Tram Stop (12.980531, 77.7088952)",861.2127408249255
"Bus Stop (12.95836573, 77.52880306)","Metro/Tram Stop (12.980531, 77.7088952)",644.9927192612791
"Bus Stop (12.9604094, 77.52952323)","Metro/Tram Stop (12.980531, 77.7088952)",466.05788617838607
"Bus Stop (12.96000726, 77.53147989)","Metro/Tram Stop (12.980531, 77.7088952)",305.1993626634082
"Bus Stop (12.95796158, 77.53404948)","Metro/Tram Stop (12.980531, 77.7088952)",252.56062655694328
"Bus Stop (12.951521, 77.537268)","Metro/Tram Stop (12.980531, 77.7088952)",63.19543242099223
"Bus Stop (12.95357632, 77.54215453)","Metro/Tram Stop (12.980531, 77.7088952)",580.1938492571609
"Bus Stop (12.95576633, 77.54564716)","Metro/Tram Stop (12.980531, 77.7088952)",212.64740770763606
"Bus Stop (12.95724423, 77.55133839)","Metro/Tram Stop (12.980531, 77.7088952)",493.1413738823258
"Bus Stop (12.9604612, 77.55693463)","Metro/Tram Stop (12.980531, 77.7088952)",617.4436562411213
"Bus Stop (12.96328, 77.56717)","Metro/Tram Stop (12.980531, 77.7088952)",252.96958118862435
"Bus Stop (12.964049, 77.577499)","Metro/Tram Stop (12.980531, 77.7088952)",184.49318446909572
"Bus Stop (12.96393155, 77.58425661)","Metro/Tram Stop (12.980531, 77.7088952)",592.433580760315
"Bus Stop (13.02655041, 77.63833869)","Metro/Tram Stop (12.980531, 77.7088952)",286.45670909302584
"Bus Stop (13.02636557, 77.6364009)","Metro/Tram Stop (12.980531, 77.7088952)",257.8750506435929
"Bus Stop (13.03161234, 77.63600713)","Metro/Tram Stop (12.980531, 77.7088952)",832.2246932189886
"Bus Stop (13.02563268, 77.63170509)","Metro/Tram Stop (12.980531, 77.7088952)",348.5005789097372
"Bus Stop (13.021393, 77.62991288)","Metro/Tram Stop (12.980531, 77.7088952)",627.0209110507573
"Bus Stop (13.01525731, 77.6289124)","Metro/Tram Stop (12.980531, 77.7088952)",715.3987752341149
"Bus Stop (13.0122262, 77.62582375)","Metro/Tram Stop (12.980531, 77.7088952)",511.032232980889
"Bus Stop (13.00847, 77.62294)","Metro/Tram Stop (12.980531, 77.7088952)",655.4516097936399
"Bus Stop (13.00617276, 77.62103011)","Metro/Tram Stop (12.980531, 77.7088952)",909.0625700376363
"Bus Stop (12.99552399, 77.61679616)","Metro/Tram Stop (12.980531, 77.7088952)",369.3720673922046
"Bus Stop (12.9910735, 77.61426704)","Metro/Tram Stop (12.980531, 77.7088952)",671.6780200539829
"Bus Stop (12.98591042, 77.61547102)","Metro/Tram Stop (12.980531, 77.7088952)",732.048564973757
"Bus Stop (12.97919903, 77.61506349)","Metro/Tram Stop (12.980531, 77.7088952)",713.9144264766812
"Bus Stop (12.97370413, 77.6136414)","Metro/Tram Stop (12.980531, 77.7088952)",374.11704064214274
"Bus Stop (12.96466514, 77.55490104)","Metro/Tram Stop (12.980531, 77.7088952)",104.23957241772726
"Bus Stop (12.96314609, 77.5590106)","Metro/Tram Stop (12.980531, 77.7088952)",356.7708737850846
"Bus Stop (12.96162, 77.56075)","Metro/Tram Stop (12.980531, 77.7088952)",427.1890803790398
"Bus Stop (12.91506448, 77.55222981)","Metro/Tram Stop (12.980531, 77.7088952)",574.8121492525173
"Bus Stop (12.91405676, 77.5499971)","Metro/Tram Stop (12.980531, 77.7088952)",310.5352164003238
"Bus Stop (12.91277555, 77.63800903)","Metro/Tram Stop (12.980531, 77.7088952)",329.25050179830794
"Bus Stop (12.917437, 77.638223)","Metro/Tram Stop (12.980531, 77.7088952)",745.7490721903787
"Bus Stop (12.92512051, 77.63691743)","Metro/Tram Stop (12.980531, 77.7088952)",632.3933371524597
"Bus Stop (12.92482847, 77.63459642)","Metro/Tram Stop (12.980531, 77.7088952)",876.9873817618839
"Bus Stop (12.92410646, 77.63080068)","Metro/Tram Stop (12.980531, 77.7088952)",1284.3369558434176
"Bus Stop (12.92711975, 77.62158914)","Metro/Tram Stop (12.980531, 77.7088952)",773.6391762108805
"Bus Stop (12.92608941, 77.55029946)","Metro/Tram Stop (12.980531, 77.7088952)",594.6714669074236
"Bus Stop (12.93050981, 77.5535197)","Metro/Tram Stop (12.980531, 77.7088952)",1065.23807449102
"Bus Stop (12.93627757, 77.55961846)","Metro/Tram Stop (12.980531, 77.7088952)",1010.2986830743987
"Bus Stop (12.93761418, 77.55777762)","Metro/Tram Stop (12.980531, 77.7088952)",929.2060156464026
"Bus Stop (12.94171315, 77.55568869)","Metro/Tram Stop (12.980531, 77.7088952)",567.5893158951648
"Bus Stop (12.94184, 77.55324)","Metro/Tram Stop (12.980531, 77.7088952)",301.5116785298811
"Bus Stop (12.94309893, 77.54265198)","Metro/Tram Stop (12.980531, 77.7088952)",856.7262128455193
"Bus Stop (12.95143477, 77.53711477)","Metro/Tram Stop (12.980531, 77.7088952)",67.45578318207096
"Bus Stop (12.95778234, 77.53383043)","Metro/Tram Stop (12.980531, 77.7088952)",276.63200595264533
"Bus Stop (12.96484267, 77.53470224)","Metro/Tram Stop (12.980531, 77.7088952)",351.34377055108547
"Bus Stop (12.96780383, 77.53611443)","Metro/Tram Stop (12.980531, 77.7088952)",374.75156344877297
"Bus Stop (12.97195279, 77.53762216)","Metro/Tram Stop (12.980531, 77.7088952)",113.4826919360879
"Bus Stop (12.974431, 77.54451)","Metro/Tram Stop (12.980531, 77.7088952)",121.11911683875907
"Bus Stop (12.97889215, 77.54065813)","Metro/Tram Stop (12.980531, 77.7088952)",739.2930743486984
"Bus Stop (12.981106, 77.535581)","Metro/Tram Stop (12.980531, 77.7088952)",651.2971058362841
"Bus Stop (12.98432339, 77.52803302)","Metro/Tram Stop (12.980531, 77.7088952)",835.4901496396104
"Bus Stop (12.987259, 77.519228)","Metro/Tram Stop (12.980531, 77.7088952)",1644.687881684235
"Bus Stop (12.98781438, 77.5153472)","Metro/Tram Stop (12.980531, 77.7088952)",1427.2894543011332
"Bus Stop (12.99205218, 77.5045882)","Metro/Tram Stop (12.980531, 77.7088952)",378.29030108843625
"Bus Stop (12.99435628, 77.5041715)","Metro/Tram Stop (12.980531, 77.7088952)",138.33152729963572
"Bus Stop (12.99602941, 77.5024757)","Metro/Tram Stop (12.980531, 77.7088952)",255.05586680547333
"Bus Stop (12.99975439, 77.50395567)","Metro/Tram Stop (12.980531, 77.7088952)",482.12606712907154
"Bus Stop (13.00540549, 77.50507125)","Metro/Tram Stop (12.980531, 77.7088952)",1099.962551997626
"Bus Stop (13.00793246, 77.5055349)","Metro/Tram Stop (12.980531, 77.7088952)",1381.577650331203
"Bus Stop (12.90874274, 77.53609939)","Metro/Tram Stop (12.980531, 77.7088952)",1319.5460892810943
"Bus Stop (12.90317184, 77.52116574)","Metro/Tram Stop (12.980531, 77.7088952)",550.2178628432592
"Bus Stop (12.90972787, 77.52094399)","Metro/Tram Stop (12.980531, 77.7088952)",189.91895209459003
"Bus Stop (12.91475597, 77.52060865)","Metro/Tram Stop (12.980531, 77.7088952)",740.7192555517003
"Bus Stop (12.919581, 77.520303)","Metro/Tram Stop (12.980531, 77.7088952)",1195.265183351087
"Bus Stop (12.92273414, 77.51832551)","Metro/Tram Stop (12.980531, 77.7088952)",1029.9128722017297
"Bus Stop (12.9248344, 77.51785254)","Metro/Tram Stop (12.980531, 77.7088952)",922.667879079922
"Bus Stop (12.92716891, 77.51109828)","Metro/Tram Stop (12.980531, 77.7088952)",922.3670107674004
"Bus Stop (12.92839583, 77.51417149)","Metro/Tram Stop (12.980531, 77.7088952)",798.3923253698291
"Bus Stop (12.93298581, 77.51618322)","Metro/Tram Stop (12.980531, 77.7088952)",488.30204649492293
"Bus Stop (12.9361908, 77.51639508)","Metro/Tram Stop (12.980531, 77.7088952)",358.1480971323136
"Bus Stop (12.93595335, 77.51265599)","Metro/Tram Stop (12.980531, 77.7088952)",62.3901797062012
"Bus Stop (12.9421361, 77.5056442)","Metro/Tram Stop (12.980531, 77.7088952)",900.9626620337315
"Bus Stop (12.9438269, 77.50449931)","Metro/Tram Stop (12.980531, 77.7088952)",1062.7032790181136
"Bus Stop (12.94906391, 77.50106072)","Metro/Tram Stop (12.980531, 77.7088952)",1234.140671049567
"Bus Stop (12.95176, 77.50015)","Metro/Tram Stop (12.980531, 77.7088952)",1290.5475305686234
"Bus Stop (12.95199, 77.49796)","Metro/Tram Stop (12.980531, 77.7088952)",1123.5453930499386
"Bus Stop (12.95035, 77.49131)","Metro/Tram Stop (12.980531, 77.7088952)",602.5239945664891
"Bus Stop (12.94946, 77.48908)","Metro/Tram Stop (12.980531, 77.7088952)",520.1101463579411
"Bus Stop (12.95061, 77.48675)","Metro/Tram Stop (12.980531, 77.7088952)",744.3999577062206
"Bus Stop (12.95135, 77.48446)","Metro/Tram Stop (12.980531, 77.7088952)",962.3529054838893
"Bus Stop (12.95551, 77.48018)","Metro/Tram Stop (12.980531, 77.7088952)",632.1399059123509
"Bus Stop (12.961506, 77.478696)","Metro/Tram Stop (12.980531, 77.7088952)",277.27140008406195
"Bus Stop (12.96243, 77.47524)","Metro/Tram Stop (12.980531, 77.7088952)",304.41586782179445
"Bus Stop (12.92250987, 77.48614169)","Metro/Tram Stop (12.980531, 77.7088952)",645.8720904638758
"Bus Stop (12.92237251, 77.48444049)","Metro/Tram Stop (12.980531, 77.7088952)",512.8234201876206
"Bus Stop (12.91611473, 77.48218418)","Metro/Tram Stop (12.980531, 77.7088952)",272.91082997485506
"Bus Stop (12.91229468, 77.48073544)","Metro/Tram Stop (12.980531, 77.7088952)",661.2151181668477
"Bus Stop (12.91048265, 77.48319013)","Metro/Tram Stop (12.980531, 77.7088952)",688.7506272572504
"Bus Stop (12.91390887, 77.48630136)","Metro/Tram Stop (12.980531, 77.7088952)",189.89721672708845
"Bus Stop (12.91856635, 77.49101582)","Metro/Tram Stop (12.980531, 77.7088952)",547.7840977989589
"Bus Stop (12.92549401, 77.49936587)","Metro/Tram Stop (12.980531, 77.7088952)",175.77771801784806
"Bus Stop (12.93094676, 77.50609263)","Metro/Tram Stop (12.980531, 77.7088952)",845.3399826156739
"Bus Stop (12.93579871, 77.51334378)","Metro/Tram Stop (12.980531, 77.7088952)",109.35545531196992
"Bus Stop (12.95407042, 77.59298565)","Metro/Tram Stop (12.980531, 77.7088952)",587.9978564672657
"Bus Stop (12.86578233, 77.58100308)","Metro/Tram Stop (12.980531, 77.7088952)",287.8956859132595
"Bus Stop (12.86773679, 77.58184124)","Metro/Tram Stop (12.980531, 77.7088952)",470.34483497891193
"Bus Stop (12.87069076, 77.58314417)","Metro/Tram Stop (12.980531, 77.7088952)",799.9331113690276
"Bus Stop (12.877622, 77.58392041)","Metro/Tram Stop (12.980531, 77.7088952)",1571.3390567718607
"Bus Stop (12.88127255, 77.58372479)","Metro/Tram Stop (12.980531, 77.7088952)",1827.8296669664821
"Bus Stop (12.88463606, 77.58257359)","Metro/Tram Stop (12.980531, 77.7088952)",1437.4637369276652
"Bus Stop (12.88803657, 77.5818479)","Metro/Tram Stop (12.980531, 77.7088952)",1053.11052924124
"Bus Stop (12.89208879, 77.58181885)","Metro/Tram Stop (12.980531, 77.7088952)",619.9311008112825
"Bus Stop (12.8981187, 77.58244414)","Metro/Tram Stop (12.980531, 77.7088952)",292.02307396899937
"Bus Stop (12.98565947, 77.66412566)","Metro/Tram Stop (12.980531, 77.7088952)",312.4462855720602
"Bus Stop (12.98717679, 77.66235093)","Metro/Tram Stop (12.980531, 77.7088952)",97.26657816849058
"Bus Stop (12.98453495, 77.66133126)","Metro/Tram Stop (12.980531, 77.7088952)",409.1995553417159
"Bus Stop (12.98070059, 77.65673364)","Metro/Tram Stop (12.980531, 77.7088952)",1028.3806235092857
"Bus Stop (12.97587, 77.65566)","Metro/Tram Stop (12.980531, 77.7088952)",1125.6697647753338
"Bus Stop (12.97115729, 77.65911273)","Metro/Tram Stop (12.980531, 77.7088952)",720.1603611306654
"Bus Stop (12.9667181, 77.6612821)","Metro/Tram Stop (12.980531, 77.7088952)",637.4190297155134
"Bus Stop (12.96721, 77.65797)","Metro/Tram Stop (12.980531, 77.7088952)",315.98547422956034
"Bus Stop (12.96757026, 77.65469525)","Metro/Tram Stop (12.980531, 77.7088952)",224.98613196656459
"Bus Stop (12.96847398, 77.64994168)","Metro/Tram Stop (12.980531, 77.7088952)",676.8962935777821
"Bus Stop (12.97365597, 77.64682555)","Metro/Tram Stop (12.980531, 77.7088952)",472.46219418552226
"Bus Stop (12.97844904, 77.64605892)","Metro/Tram Stop (12.980531, 77.7088952)",366.68036691021916
"Bus Stop (13.02144051, 77.70011895)","Metro/Tram Stop (12.980531, 77.7088952)",480.7478949642983
"Bus Stop (13.02410155, 77.6929489)","Metro/Tram Stop (12.980531, 77.7088952)",1306.1931141532848
"Bus Stop (13.021965, 77.687973)","Metro/Tram Stop (12.980531, 77.7088952)",1492.7725911001514
"Bus Stop (13.02062514, 77.6835178)","Metro/Tram Stop (12.980531, 77.7088952)",1424.440390282431
"Bus Stop (13.02117155, 77.67906639)","Metro/Tram Stop (12.980531, 77.7088952)",1697.8837267242025
"Bus Stop (13.01815353, 77.67185153)","Metro/Tram Stop (12.980531, 77.7088952)",1449.4699265282102
